id_img,path,label
23831,../data/images/train/neutral\23831.jpg,neutral
23837,../data/images/train/neutral\23837.jpg,neutral
2384,../data/images/train/neutral\2384.jpg,neutral
23845,../data/images/train/neutral\23845.jpg,neutral
23854,../data/images/train/neutral\23854.jpg,neutral
23872,../data/images/train/neutral\23872.jpg,neutral
23887,../data/images/train/neutral\23887.jpg,neutral
23903,../data/images/train/neutral\23903.jpg,neutral
23911,../data/images/train/neutral\23911.jpg,neutral
23916,../data/images/train/neutral\23916.jpg,neutral
23918,../data/images/train/neutral\23918.jpg,neutral
23919,../data/images/train/neutral\23919.jpg,neutral
23921,../data/images/train/neutral\23921.jpg,neutral
23927,../data/images/train/neutral\23927.jpg,neutral
23928,../data/images/train/neutral\23928.jpg,neutral
23940,../data/images/train/neutral\23940.jpg,neutral
23942,../data/images/train/neutral\23942.jpg,neutral
2395,../data/images/train/neutral\2395.jpg,neutral
23954,../data/images/train/neutral\23954.jpg,neutral
23974,../data/images/train/neutral\23974.jpg,neutral
23975,../data/images/train/neutral\23975.jpg,neutral
23980,../data/images/train/neutral\23980.jpg,neutral
23983,../data/images/train/neutral\23983.jpg,neutral
23994,../data/images/train/neutral\23994.jpg,neutral
23996,../data/images/train/neutral\23996.jpg,neutral
23997,../data/images/train/neutral\23997.jpg,neutral
23998,../data/images/train/neutral\23998.jpg,neutral
24008,../data/images/train/neutral\24008.jpg,neutral
2401,../data/images/train/neutral\2401.jpg,neutral
24023,../data/images/train/neutral\24023.jpg,neutral
24034,../data/images/train/neutral\24034.jpg,neutral
24036,../data/images/train/neutral\24036.jpg,neutral
2405,../data/images/train/neutral\2405.jpg,neutral
24053,../data/images/train/neutral\24053.jpg,neutral
2406,../data/images/train/neutral\2406.jpg,neutral
24061,../data/images/train/neutral\24061.jpg,neutral
24062,../data/images/train/neutral\24062.jpg,neutral
24076,../data/images/train/neutral\24076.jpg,neutral
24086,../data/images/train/neutral\24086.jpg,neutral
2409,../data/images/train/neutral\2409.jpg,neutral
24091,../data/images/train/neutral\24091.jpg,neutral
24097,../data/images/train/neutral\24097.jpg,neutral
24111,../data/images/train/neutral\24111.jpg,neutral
24117,../data/images/train/neutral\24117.jpg,neutral
24122,../data/images/train/neutral\24122.jpg,neutral
24134,../data/images/train/neutral\24134.jpg,neutral
24136,../data/images/train/neutral\24136.jpg,neutral
24141,../data/images/train/neutral\24141.jpg,neutral
24149,../data/images/train/neutral\24149.jpg,neutral
2415,../data/images/train/neutral\2415.jpg,neutral
24157,../data/images/train/neutral\24157.jpg,neutral
24159,../data/images/train/neutral\24159.jpg,neutral
24166,../data/images/train/neutral\24166.jpg,neutral
24172,../data/images/train/neutral\24172.jpg,neutral
24195,../data/images/train/neutral\24195.jpg,neutral
24210,../data/images/train/neutral\24210.jpg,neutral
2423,../data/images/train/neutral\2423.jpg,neutral
24230,../data/images/train/neutral\24230.jpg,neutral
24238,../data/images/train/neutral\24238.jpg,neutral
24242,../data/images/train/neutral\24242.jpg,neutral
24245,../data/images/train/neutral\24245.jpg,neutral
24248,../data/images/train/neutral\24248.jpg,neutral
24281,../data/images/train/neutral\24281.jpg,neutral
24285,../data/images/train/neutral\24285.jpg,neutral
2429,../data/images/train/neutral\2429.jpg,neutral
243,../data/images/train/neutral\243.jpg,neutral
24307,../data/images/train/neutral\24307.jpg,neutral
24309,../data/images/train/neutral\24309.jpg,neutral
24314,../data/images/train/neutral\24314.jpg,neutral
24316,../data/images/train/neutral\24316.jpg,neutral
24321,../data/images/train/neutral\24321.jpg,neutral
2433,../data/images/train/neutral\2433.jpg,neutral
24335,../data/images/train/neutral\24335.jpg,neutral
24337,../data/images/train/neutral\24337.jpg,neutral
24349,../data/images/train/neutral\24349.jpg,neutral
24357,../data/images/train/neutral\24357.jpg,neutral
24361,../data/images/train/neutral\24361.jpg,neutral
24365,../data/images/train/neutral\24365.jpg,neutral
24374,../data/images/train/neutral\24374.jpg,neutral
24397,../data/images/train/neutral\24397.jpg,neutral
2440,../data/images/train/neutral\2440.jpg,neutral
24405,../data/images/train/neutral\24405.jpg,neutral
24424,../data/images/train/neutral\24424.jpg,neutral
24434,../data/images/train/neutral\24434.jpg,neutral
24444,../data/images/train/neutral\24444.jpg,neutral
24448,../data/images/train/neutral\24448.jpg,neutral
24458,../data/images/train/neutral\24458.jpg,neutral
2446,../data/images/train/neutral\2446.jpg,neutral
2447,../data/images/train/neutral\2447.jpg,neutral
24484,../data/images/train/neutral\24484.jpg,neutral
24489,../data/images/train/neutral\24489.jpg,neutral
24491,../data/images/train/neutral\24491.jpg,neutral
24495,../data/images/train/neutral\24495.jpg,neutral
24516,../data/images/train/neutral\24516.jpg,neutral
2452,../data/images/train/neutral\2452.jpg,neutral
2454,../data/images/train/neutral\2454.jpg,neutral
24548,../data/images/train/neutral\24548.jpg,neutral
24551,../data/images/train/neutral\24551.jpg,neutral
24556,../data/images/train/neutral\24556.jpg,neutral
24564,../data/images/train/neutral\24564.jpg,neutral
24567,../data/images/train/neutral\24567.jpg,neutral
24581,../data/images/train/neutral\24581.jpg,neutral
246,../data/images/train/neutral\246.jpg,neutral
24604,../data/images/train/neutral\24604.jpg,neutral
24608,../data/images/train/neutral\24608.jpg,neutral
24619,../data/images/train/neutral\24619.jpg,neutral
24623,../data/images/train/neutral\24623.jpg,neutral
24626,../data/images/train/neutral\24626.jpg,neutral
24629,../data/images/train/neutral\24629.jpg,neutral
24631,../data/images/train/neutral\24631.jpg,neutral
24635,../data/images/train/neutral\24635.jpg,neutral
24640,../data/images/train/neutral\24640.jpg,neutral
24661,../data/images/train/neutral\24661.jpg,neutral
24666,../data/images/train/neutral\24666.jpg,neutral
24682,../data/images/train/neutral\24682.jpg,neutral
24684,../data/images/train/neutral\24684.jpg,neutral
2469,../data/images/train/neutral\2469.jpg,neutral
24701,../data/images/train/neutral\24701.jpg,neutral
24707,../data/images/train/neutral\24707.jpg,neutral
24713,../data/images/train/neutral\24713.jpg,neutral
24722,../data/images/train/neutral\24722.jpg,neutral
24727,../data/images/train/neutral\24727.jpg,neutral
24734,../data/images/train/neutral\24734.jpg,neutral
24742,../data/images/train/neutral\24742.jpg,neutral
24745,../data/images/train/neutral\24745.jpg,neutral
24749,../data/images/train/neutral\24749.jpg,neutral
24770,../data/images/train/neutral\24770.jpg,neutral
24772,../data/images/train/neutral\24772.jpg,neutral
24794,../data/images/train/neutral\24794.jpg,neutral
24807,../data/images/train/neutral\24807.jpg,neutral
24813,../data/images/train/neutral\24813.jpg,neutral
24814,../data/images/train/neutral\24814.jpg,neutral
24824,../data/images/train/neutral\24824.jpg,neutral
24834,../data/images/train/neutral\24834.jpg,neutral
24844,../data/images/train/neutral\24844.jpg,neutral
24853,../data/images/train/neutral\24853.jpg,neutral
24855,../data/images/train/neutral\24855.jpg,neutral
24857,../data/images/train/neutral\24857.jpg,neutral
24863,../data/images/train/neutral\24863.jpg,neutral
2488,../data/images/train/neutral\2488.jpg,neutral
24882,../data/images/train/neutral\24882.jpg,neutral
2489,../data/images/train/neutral\2489.jpg,neutral
24901,../data/images/train/neutral\24901.jpg,neutral
24903,../data/images/train/neutral\24903.jpg,neutral
24911,../data/images/train/neutral\24911.jpg,neutral
2493,../data/images/train/neutral\2493.jpg,neutral
24936,../data/images/train/neutral\24936.jpg,neutral
24937,../data/images/train/neutral\24937.jpg,neutral
24938,../data/images/train/neutral\24938.jpg,neutral
24941,../data/images/train/neutral\24941.jpg,neutral
24960,../data/images/train/neutral\24960.jpg,neutral
2497,../data/images/train/neutral\2497.jpg,neutral
24972,../data/images/train/neutral\24972.jpg,neutral
24974,../data/images/train/neutral\24974.jpg,neutral
24981,../data/images/train/neutral\24981.jpg,neutral
24989,../data/images/train/neutral\24989.jpg,neutral
24990,../data/images/train/neutral\24990.jpg,neutral
24994,../data/images/train/neutral\24994.jpg,neutral
250,../data/images/train/neutral\250.jpg,neutral
25008,../data/images/train/neutral\25008.jpg,neutral
25009,../data/images/train/neutral\25009.jpg,neutral
25013,../data/images/train/neutral\25013.jpg,neutral
25016,../data/images/train/neutral\25016.jpg,neutral
25029,../data/images/train/neutral\25029.jpg,neutral
25030,../data/images/train/neutral\25030.jpg,neutral
2504,../data/images/train/neutral\2504.jpg,neutral
25041,../data/images/train/neutral\25041.jpg,neutral
25047,../data/images/train/neutral\25047.jpg,neutral
25052,../data/images/train/neutral\25052.jpg,neutral
25070,../data/images/train/neutral\25070.jpg,neutral
25079,../data/images/train/neutral\25079.jpg,neutral
25097,../data/images/train/neutral\25097.jpg,neutral
25103,../data/images/train/neutral\25103.jpg,neutral
25106,../data/images/train/neutral\25106.jpg,neutral
25130,../data/images/train/neutral\25130.jpg,neutral
25148,../data/images/train/neutral\25148.jpg,neutral
25166,../data/images/train/neutral\25166.jpg,neutral
25167,../data/images/train/neutral\25167.jpg,neutral
25173,../data/images/train/neutral\25173.jpg,neutral
25193,../data/images/train/neutral\25193.jpg,neutral
25195,../data/images/train/neutral\25195.jpg,neutral
2520,../data/images/train/neutral\2520.jpg,neutral
25200,../data/images/train/neutral\25200.jpg,neutral
25213,../data/images/train/neutral\25213.jpg,neutral
25214,../data/images/train/neutral\25214.jpg,neutral
25219,../data/images/train/neutral\25219.jpg,neutral
25224,../data/images/train/neutral\25224.jpg,neutral
2523,../data/images/train/neutral\2523.jpg,neutral
25235,../data/images/train/neutral\25235.jpg,neutral
2524,../data/images/train/neutral\2524.jpg,neutral
25261,../data/images/train/neutral\25261.jpg,neutral
25264,../data/images/train/neutral\25264.jpg,neutral
25278,../data/images/train/neutral\25278.jpg,neutral
25293,../data/images/train/neutral\25293.jpg,neutral
25297,../data/images/train/neutral\25297.jpg,neutral
253,../data/images/train/neutral\253.jpg,neutral
25304,../data/images/train/neutral\25304.jpg,neutral
25305,../data/images/train/neutral\25305.jpg,neutral
25307,../data/images/train/neutral\25307.jpg,neutral
2532,../data/images/train/neutral\2532.jpg,neutral
25320,../data/images/train/neutral\25320.jpg,neutral
25324,../data/images/train/neutral\25324.jpg,neutral
25334,../data/images/train/neutral\25334.jpg,neutral
25355,../data/images/train/neutral\25355.jpg,neutral
25358,../data/images/train/neutral\25358.jpg,neutral
25367,../data/images/train/neutral\25367.jpg,neutral
25370,../data/images/train/neutral\25370.jpg,neutral
25376,../data/images/train/neutral\25376.jpg,neutral
25384,../data/images/train/neutral\25384.jpg,neutral
25389,../data/images/train/neutral\25389.jpg,neutral
25394,../data/images/train/neutral\25394.jpg,neutral
2540,../data/images/train/neutral\2540.jpg,neutral
25404,../data/images/train/neutral\25404.jpg,neutral
25422,../data/images/train/neutral\25422.jpg,neutral
25433,../data/images/train/neutral\25433.jpg,neutral
25449,../data/images/train/neutral\25449.jpg,neutral
25450,../data/images/train/neutral\25450.jpg,neutral
25462,../data/images/train/neutral\25462.jpg,neutral
25467,../data/images/train/neutral\25467.jpg,neutral
25471,../data/images/train/neutral\25471.jpg,neutral
25478,../data/images/train/neutral\25478.jpg,neutral
25479,../data/images/train/neutral\25479.jpg,neutral
25499,../data/images/train/neutral\25499.jpg,neutral
25509,../data/images/train/neutral\25509.jpg,neutral
25514,../data/images/train/neutral\25514.jpg,neutral
25516,../data/images/train/neutral\25516.jpg,neutral
25519,../data/images/train/neutral\25519.jpg,neutral
25524,../data/images/train/neutral\25524.jpg,neutral
25531,../data/images/train/neutral\25531.jpg,neutral
25545,../data/images/train/neutral\25545.jpg,neutral
25546,../data/images/train/neutral\25546.jpg,neutral
25554,../data/images/train/neutral\25554.jpg,neutral
25559,../data/images/train/neutral\25559.jpg,neutral
25572,../data/images/train/neutral\25572.jpg,neutral
25574,../data/images/train/neutral\25574.jpg,neutral
25575,../data/images/train/neutral\25575.jpg,neutral
25581,../data/images/train/neutral\25581.jpg,neutral
25584,../data/images/train/neutral\25584.jpg,neutral
25585,../data/images/train/neutral\25585.jpg,neutral
25592,../data/images/train/neutral\25592.jpg,neutral
25599,../data/images/train/neutral\25599.jpg,neutral
25613,../data/images/train/neutral\25613.jpg,neutral
25618,../data/images/train/neutral\25618.jpg,neutral
2562,../data/images/train/neutral\2562.jpg,neutral
25625,../data/images/train/neutral\25625.jpg,neutral
25629,../data/images/train/neutral\25629.jpg,neutral
25637,../data/images/train/neutral\25637.jpg,neutral
25648,../data/images/train/neutral\25648.jpg,neutral
25660,../data/images/train/neutral\25660.jpg,neutral
25667,../data/images/train/neutral\25667.jpg,neutral
25692,../data/images/train/neutral\25692.jpg,neutral
25693,../data/images/train/neutral\25693.jpg,neutral
25718,../data/images/train/neutral\25718.jpg,neutral
25728,../data/images/train/neutral\25728.jpg,neutral
25732,../data/images/train/neutral\25732.jpg,neutral
25745,../data/images/train/neutral\25745.jpg,neutral
25746,../data/images/train/neutral\25746.jpg,neutral
2575,../data/images/train/neutral\2575.jpg,neutral
25758,../data/images/train/neutral\25758.jpg,neutral
25763,../data/images/train/neutral\25763.jpg,neutral
2577,../data/images/train/neutral\2577.jpg,neutral
25772,../data/images/train/neutral\25772.jpg,neutral
2578,../data/images/train/neutral\2578.jpg,neutral
25799,../data/images/train/neutral\25799.jpg,neutral
2580,../data/images/train/neutral\2580.jpg,neutral
25801,../data/images/train/neutral\25801.jpg,neutral
25805,../data/images/train/neutral\25805.jpg,neutral
25806,../data/images/train/neutral\25806.jpg,neutral
25814,../data/images/train/neutral\25814.jpg,neutral
25817,../data/images/train/neutral\25817.jpg,neutral
25823,../data/images/train/neutral\25823.jpg,neutral
25824,../data/images/train/neutral\25824.jpg,neutral
25825,../data/images/train/neutral\25825.jpg,neutral
2583,../data/images/train/neutral\2583.jpg,neutral
2584,../data/images/train/neutral\2584.jpg,neutral
25849,../data/images/train/neutral\25849.jpg,neutral
2585,../data/images/train/neutral\2585.jpg,neutral
25851,../data/images/train/neutral\25851.jpg,neutral
25862,../data/images/train/neutral\25862.jpg,neutral
25864,../data/images/train/neutral\25864.jpg,neutral
25867,../data/images/train/neutral\25867.jpg,neutral
25868,../data/images/train/neutral\25868.jpg,neutral
25878,../data/images/train/neutral\25878.jpg,neutral
25884,../data/images/train/neutral\25884.jpg,neutral
25888,../data/images/train/neutral\25888.jpg,neutral
25893,../data/images/train/neutral\25893.jpg,neutral
25896,../data/images/train/neutral\25896.jpg,neutral
25900,../data/images/train/neutral\25900.jpg,neutral
25909,../data/images/train/neutral\25909.jpg,neutral
25912,../data/images/train/neutral\25912.jpg,neutral
25913,../data/images/train/neutral\25913.jpg,neutral
25921,../data/images/train/neutral\25921.jpg,neutral
25931,../data/images/train/neutral\25931.jpg,neutral
25938,../data/images/train/neutral\25938.jpg,neutral
25939,../data/images/train/neutral\25939.jpg,neutral
25952,../data/images/train/neutral\25952.jpg,neutral
25953,../data/images/train/neutral\25953.jpg,neutral
25958,../data/images/train/neutral\25958.jpg,neutral
25960,../data/images/train/neutral\25960.jpg,neutral
25962,../data/images/train/neutral\25962.jpg,neutral
25970,../data/images/train/neutral\25970.jpg,neutral
25971,../data/images/train/neutral\25971.jpg,neutral
25975,../data/images/train/neutral\25975.jpg,neutral
25976,../data/images/train/neutral\25976.jpg,neutral
25980,../data/images/train/neutral\25980.jpg,neutral
25984,../data/images/train/neutral\25984.jpg,neutral
25999,../data/images/train/neutral\25999.jpg,neutral
2600,../data/images/train/neutral\2600.jpg,neutral
26004,../data/images/train/neutral\26004.jpg,neutral
26009,../data/images/train/neutral\26009.jpg,neutral
2601,../data/images/train/neutral\2601.jpg,neutral
26012,../data/images/train/neutral\26012.jpg,neutral
26014,../data/images/train/neutral\26014.jpg,neutral
26017,../data/images/train/neutral\26017.jpg,neutral
2602,../data/images/train/neutral\2602.jpg,neutral
26024,../data/images/train/neutral\26024.jpg,neutral
26037,../data/images/train/neutral\26037.jpg,neutral
26042,../data/images/train/neutral\26042.jpg,neutral
26043,../data/images/train/neutral\26043.jpg,neutral
2605,../data/images/train/neutral\2605.jpg,neutral
26053,../data/images/train/neutral\26053.jpg,neutral
26065,../data/images/train/neutral\26065.jpg,neutral
26070,../data/images/train/neutral\26070.jpg,neutral
26078,../data/images/train/neutral\26078.jpg,neutral
2608,../data/images/train/neutral\2608.jpg,neutral
26083,../data/images/train/neutral\26083.jpg,neutral
26094,../data/images/train/neutral\26094.jpg,neutral
261,../data/images/train/neutral\261.jpg,neutral
26103,../data/images/train/neutral\26103.jpg,neutral
26109,../data/images/train/neutral\26109.jpg,neutral
26111,../data/images/train/neutral\26111.jpg,neutral
26112,../data/images/train/neutral\26112.jpg,neutral
26138,../data/images/train/neutral\26138.jpg,neutral
26151,../data/images/train/neutral\26151.jpg,neutral
26153,../data/images/train/neutral\26153.jpg,neutral
26154,../data/images/train/neutral\26154.jpg,neutral
26158,../data/images/train/neutral\26158.jpg,neutral
26165,../data/images/train/neutral\26165.jpg,neutral
26167,../data/images/train/neutral\26167.jpg,neutral
2617,../data/images/train/neutral\2617.jpg,neutral
26172,../data/images/train/neutral\26172.jpg,neutral
26179,../data/images/train/neutral\26179.jpg,neutral
26188,../data/images/train/neutral\26188.jpg,neutral
26189,../data/images/train/neutral\26189.jpg,neutral
26195,../data/images/train/neutral\26195.jpg,neutral
26199,../data/images/train/neutral\26199.jpg,neutral
262,../data/images/train/neutral\262.jpg,neutral
26217,../data/images/train/neutral\26217.jpg,neutral
26218,../data/images/train/neutral\26218.jpg,neutral
26225,../data/images/train/neutral\26225.jpg,neutral
26233,../data/images/train/neutral\26233.jpg,neutral
26251,../data/images/train/neutral\26251.jpg,neutral
2626,../data/images/train/neutral\2626.jpg,neutral
26268,../data/images/train/neutral\26268.jpg,neutral
26271,../data/images/train/neutral\26271.jpg,neutral
26272,../data/images/train/neutral\26272.jpg,neutral
26278,../data/images/train/neutral\26278.jpg,neutral
26280,../data/images/train/neutral\26280.jpg,neutral
26295,../data/images/train/neutral\26295.jpg,neutral
2631,../data/images/train/neutral\2631.jpg,neutral
26311,../data/images/train/neutral\26311.jpg,neutral
2632,../data/images/train/neutral\2632.jpg,neutral
26322,../data/images/train/neutral\26322.jpg,neutral
26335,../data/images/train/neutral\26335.jpg,neutral
26340,../data/images/train/neutral\26340.jpg,neutral
26342,../data/images/train/neutral\26342.jpg,neutral
26360,../data/images/train/neutral\26360.jpg,neutral
2637,../data/images/train/neutral\2637.jpg,neutral
26374,../data/images/train/neutral\26374.jpg,neutral
26376,../data/images/train/neutral\26376.jpg,neutral
26380,../data/images/train/neutral\26380.jpg,neutral
26382,../data/images/train/neutral\26382.jpg,neutral
26388,../data/images/train/neutral\26388.jpg,neutral
26390,../data/images/train/neutral\26390.jpg,neutral
26392,../data/images/train/neutral\26392.jpg,neutral
26393,../data/images/train/neutral\26393.jpg,neutral
26395,../data/images/train/neutral\26395.jpg,neutral
26400,../data/images/train/neutral\26400.jpg,neutral
26401,../data/images/train/neutral\26401.jpg,neutral
26405,../data/images/train/neutral\26405.jpg,neutral
26407,../data/images/train/neutral\26407.jpg,neutral
26412,../data/images/train/neutral\26412.jpg,neutral
26425,../data/images/train/neutral\26425.jpg,neutral
26433,../data/images/train/neutral\26433.jpg,neutral
26436,../data/images/train/neutral\26436.jpg,neutral
26438,../data/images/train/neutral\26438.jpg,neutral
26451,../data/images/train/neutral\26451.jpg,neutral
26465,../data/images/train/neutral\26465.jpg,neutral
26466,../data/images/train/neutral\26466.jpg,neutral
26492,../data/images/train/neutral\26492.jpg,neutral
26493,../data/images/train/neutral\26493.jpg,neutral
26505,../data/images/train/neutral\26505.jpg,neutral
26509,../data/images/train/neutral\26509.jpg,neutral
26513,../data/images/train/neutral\26513.jpg,neutral
26514,../data/images/train/neutral\26514.jpg,neutral
26518,../data/images/train/neutral\26518.jpg,neutral
26522,../data/images/train/neutral\26522.jpg,neutral
26523,../data/images/train/neutral\26523.jpg,neutral
26524,../data/images/train/neutral\26524.jpg,neutral
26536,../data/images/train/neutral\26536.jpg,neutral
26545,../data/images/train/neutral\26545.jpg,neutral
26548,../data/images/train/neutral\26548.jpg,neutral
26561,../data/images/train/neutral\26561.jpg,neutral
26570,../data/images/train/neutral\26570.jpg,neutral
26584,../data/images/train/neutral\26584.jpg,neutral
26587,../data/images/train/neutral\26587.jpg,neutral
26590,../data/images/train/neutral\26590.jpg,neutral
26596,../data/images/train/neutral\26596.jpg,neutral
2660,../data/images/train/neutral\2660.jpg,neutral
26614,../data/images/train/neutral\26614.jpg,neutral
26629,../data/images/train/neutral\26629.jpg,neutral
2663,../data/images/train/neutral\2663.jpg,neutral
26630,../data/images/train/neutral\26630.jpg,neutral
26635,../data/images/train/neutral\26635.jpg,neutral
26639,../data/images/train/neutral\26639.jpg,neutral
2664,../data/images/train/neutral\2664.jpg,neutral
26643,../data/images/train/neutral\26643.jpg,neutral
26645,../data/images/train/neutral\26645.jpg,neutral
26652,../data/images/train/neutral\26652.jpg,neutral
26663,../data/images/train/neutral\26663.jpg,neutral
2667,../data/images/train/neutral\2667.jpg,neutral
26680,../data/images/train/neutral\26680.jpg,neutral
26685,../data/images/train/neutral\26685.jpg,neutral
26691,../data/images/train/neutral\26691.jpg,neutral
26704,../data/images/train/neutral\26704.jpg,neutral
26706,../data/images/train/neutral\26706.jpg,neutral
26713,../data/images/train/neutral\26713.jpg,neutral
26722,../data/images/train/neutral\26722.jpg,neutral
2673,../data/images/train/neutral\2673.jpg,neutral
26738,../data/images/train/neutral\26738.jpg,neutral
26754,../data/images/train/neutral\26754.jpg,neutral
26756,../data/images/train/neutral\26756.jpg,neutral
26758,../data/images/train/neutral\26758.jpg,neutral
26774,../data/images/train/neutral\26774.jpg,neutral
26780,../data/images/train/neutral\26780.jpg,neutral
26790,../data/images/train/neutral\26790.jpg,neutral
26792,../data/images/train/neutral\26792.jpg,neutral
26798,../data/images/train/neutral\26798.jpg,neutral
26799,../data/images/train/neutral\26799.jpg,neutral
268,../data/images/train/neutral\268.jpg,neutral
26808,../data/images/train/neutral\26808.jpg,neutral
26809,../data/images/train/neutral\26809.jpg,neutral
26814,../data/images/train/neutral\26814.jpg,neutral
26816,../data/images/train/neutral\26816.jpg,neutral
26821,../data/images/train/neutral\26821.jpg,neutral
26823,../data/images/train/neutral\26823.jpg,neutral
2686,../data/images/train/neutral\2686.jpg,neutral
26862,../data/images/train/neutral\26862.jpg,neutral
26882,../data/images/train/neutral\26882.jpg,neutral
26883,../data/images/train/neutral\26883.jpg,neutral
26884,../data/images/train/neutral\26884.jpg,neutral
26885,../data/images/train/neutral\26885.jpg,neutral
26887,../data/images/train/neutral\26887.jpg,neutral
26897,../data/images/train/neutral\26897.jpg,neutral
26905,../data/images/train/neutral\26905.jpg,neutral
26912,../data/images/train/neutral\26912.jpg,neutral
26924,../data/images/train/neutral\26924.jpg,neutral
26926,../data/images/train/neutral\26926.jpg,neutral
26938,../data/images/train/neutral\26938.jpg,neutral
26949,../data/images/train/neutral\26949.jpg,neutral
26971,../data/images/train/neutral\26971.jpg,neutral
26986,../data/images/train/neutral\26986.jpg,neutral
26989,../data/images/train/neutral\26989.jpg,neutral
26996,../data/images/train/neutral\26996.jpg,neutral
26997,../data/images/train/neutral\26997.jpg,neutral
2700,../data/images/train/neutral\2700.jpg,neutral
27007,../data/images/train/neutral\27007.jpg,neutral
27021,../data/images/train/neutral\27021.jpg,neutral
27026,../data/images/train/neutral\27026.jpg,neutral
27029,../data/images/train/neutral\27029.jpg,neutral
2705,../data/images/train/neutral\2705.jpg,neutral
27053,../data/images/train/neutral\27053.jpg,neutral
27065,../data/images/train/neutral\27065.jpg,neutral
27067,../data/images/train/neutral\27067.jpg,neutral
27072,../data/images/train/neutral\27072.jpg,neutral
27074,../data/images/train/neutral\27074.jpg,neutral
27075,../data/images/train/neutral\27075.jpg,neutral
27080,../data/images/train/neutral\27080.jpg,neutral
27095,../data/images/train/neutral\27095.jpg,neutral
27099,../data/images/train/neutral\27099.jpg,neutral
27100,../data/images/train/neutral\27100.jpg,neutral
27107,../data/images/train/neutral\27107.jpg,neutral
27112,../data/images/train/neutral\27112.jpg,neutral
27120,../data/images/train/neutral\27120.jpg,neutral
27126,../data/images/train/neutral\27126.jpg,neutral
27127,../data/images/train/neutral\27127.jpg,neutral
2713,../data/images/train/neutral\2713.jpg,neutral
27153,../data/images/train/neutral\27153.jpg,neutral
27156,../data/images/train/neutral\27156.jpg,neutral
27158,../data/images/train/neutral\27158.jpg,neutral
27159,../data/images/train/neutral\27159.jpg,neutral
27163,../data/images/train/neutral\27163.jpg,neutral
27169,../data/images/train/neutral\27169.jpg,neutral
27170,../data/images/train/neutral\27170.jpg,neutral
272,../data/images/train/neutral\272.jpg,neutral
27208,../data/images/train/neutral\27208.jpg,neutral
27209,../data/images/train/neutral\27209.jpg,neutral
27214,../data/images/train/neutral\27214.jpg,neutral
27219,../data/images/train/neutral\27219.jpg,neutral
27221,../data/images/train/neutral\27221.jpg,neutral
27223,../data/images/train/neutral\27223.jpg,neutral
27232,../data/images/train/neutral\27232.jpg,neutral
27235,../data/images/train/neutral\27235.jpg,neutral
27237,../data/images/train/neutral\27237.jpg,neutral
27239,../data/images/train/neutral\27239.jpg,neutral
27262,../data/images/train/neutral\27262.jpg,neutral
27282,../data/images/train/neutral\27282.jpg,neutral
27285,../data/images/train/neutral\27285.jpg,neutral
27291,../data/images/train/neutral\27291.jpg,neutral
27314,../data/images/train/neutral\27314.jpg,neutral
27330,../data/images/train/neutral\27330.jpg,neutral
27331,../data/images/train/neutral\27331.jpg,neutral
27336,../data/images/train/neutral\27336.jpg,neutral
27338,../data/images/train/neutral\27338.jpg,neutral
2734,../data/images/train/neutral\2734.jpg,neutral
27341,../data/images/train/neutral\27341.jpg,neutral
27348,../data/images/train/neutral\27348.jpg,neutral
27353,../data/images/train/neutral\27353.jpg,neutral
2737,../data/images/train/neutral\2737.jpg,neutral
27381,../data/images/train/neutral\27381.jpg,neutral
27382,../data/images/train/neutral\27382.jpg,neutral
2739,../data/images/train/neutral\2739.jpg,neutral
27393,../data/images/train/neutral\27393.jpg,neutral
27395,../data/images/train/neutral\27395.jpg,neutral
274,../data/images/train/neutral\274.jpg,neutral
2740,../data/images/train/neutral\2740.jpg,neutral
27406,../data/images/train/neutral\27406.jpg,neutral
27412,../data/images/train/neutral\27412.jpg,neutral
27414,../data/images/train/neutral\27414.jpg,neutral
27418,../data/images/train/neutral\27418.jpg,neutral
27425,../data/images/train/neutral\27425.jpg,neutral
27428,../data/images/train/neutral\27428.jpg,neutral
27438,../data/images/train/neutral\27438.jpg,neutral
27441,../data/images/train/neutral\27441.jpg,neutral
27442,../data/images/train/neutral\27442.jpg,neutral
27453,../data/images/train/neutral\27453.jpg,neutral
27455,../data/images/train/neutral\27455.jpg,neutral
27456,../data/images/train/neutral\27456.jpg,neutral
27457,../data/images/train/neutral\27457.jpg,neutral
27472,../data/images/train/neutral\27472.jpg,neutral
27476,../data/images/train/neutral\27476.jpg,neutral
27477,../data/images/train/neutral\27477.jpg,neutral
27478,../data/images/train/neutral\27478.jpg,neutral
27479,../data/images/train/neutral\27479.jpg,neutral
27493,../data/images/train/neutral\27493.jpg,neutral
27505,../data/images/train/neutral\27505.jpg,neutral
2752,../data/images/train/neutral\2752.jpg,neutral
27524,../data/images/train/neutral\27524.jpg,neutral
27525,../data/images/train/neutral\27525.jpg,neutral
27529,../data/images/train/neutral\27529.jpg,neutral
27532,../data/images/train/neutral\27532.jpg,neutral
27542,../data/images/train/neutral\27542.jpg,neutral
27546,../data/images/train/neutral\27546.jpg,neutral
27549,../data/images/train/neutral\27549.jpg,neutral
27551,../data/images/train/neutral\27551.jpg,neutral
27558,../data/images/train/neutral\27558.jpg,neutral
27560,../data/images/train/neutral\27560.jpg,neutral
27567,../data/images/train/neutral\27567.jpg,neutral
27568,../data/images/train/neutral\27568.jpg,neutral
27595,../data/images/train/neutral\27595.jpg,neutral
